Date,Tweet ID,Text,Username,Likes
2022-04-01 23:46:39+00:00,1510040979524538371,"Proposed this list of April Fool's joke tweets this morning:

Apple telling iExec to cease and desist using the ""i""
iExec partnering with Chevron to move oil barrels
Gilles going on Fox News to be interviewed by Caitlyn Jenner 

None of them were approved 😬",iEx_ec,64
2022-04-01 22:58:07+00:00,1510028764306046978,"@Chevron Oil price goes down, gas price keeps going up. Why?",TaylorS03634982,6
2022-04-01 22:57:34+00:00,1510028629283160068,@venanalysis Say NO to Chevron! Make the US buy your oil from your Venezuelan company.,charles__harvey,2
2022-04-01 22:51:38+00:00,1510027132830953479,"@WifeyAlpha 2 years ago I was getting hate mail from Patrons for saying nice things about Chevron, EOG and Royal Dutch Shell. How they were low cost producers w relatively low debt and strong cash flows at lower oil and natural gas prices.",JasonEBurack,0
2022-04-01 22:14:43+00:00,1510017844184068103,"@SenTomCotton Tom I think you know that America is already the #1 producer of gas and oil in the world, it's just that it's all owned by Chevron, Exxon, etc.  Why don't we nationalize our oil and use it for domestic purposes instead of letting corrupt billionaires dictate where it goes?",LoganGoodwin15,0
2022-04-01 22:07:23+00:00,1510015999097323522,"@Chevron But if that hydrogen comes from oil, how is this good for consumers?",byranwilson,4
2022-04-01 22:05:07+00:00,1510015427589591045,Chevron oil stock’s rally may now be over https://t.co/SXYbZkUbcK,ahmedbeing1,0
2022-04-01 21:35:23+00:00,1510007946826031104,"Don’t be FOOLED by Big Oil’s lies! Please fact check all advertisements funded by oil companies - like Aera Energy and Chevron! They’ve got deep pockets and big myths. Please reach out to us with questions on any claims you see (including those we make!).

#yesonAandB https://t.co/Du54YsUyRH",VCSAFE,19
2022-04-01 21:31:12+00:00,1510006891279233024,"@adetolaov I believe this is very wrong, they can't pay that much percentage as long as we still have international oil companies in Nigeria. These companies were paying 85% as tax as at last year. And we have Exxon, Total, Chevron, Shell and others. No way MTN wilpay that large %age",SlicklineDave,0
2022-04-01 21:11:17+00:00,1510001882516885510,"@RobertFHyde1 Fuel prices skyrocketed between Feb. 2021-Feb. 2022. Gas prices jumped 38% and oil 43.6%. Meanwhile the 3 biggest U.S. oil companies ExxonMobil, Chevron, and Marathon Petroleum saw profits increase $87.5 billion while boosting shareholder handouts by $4.5 billion in FY 2021.",jimbobillybob,0
2022-04-02 22:41:32+00:00,1510386978730217474,"@Greg_Palast @SDonziger Think about it Chevron sold the key chemical to Nazi Germany they needed to make synthetic oil
Back when they were standard oil
Rockefeller the reason why diesel motors run on diesel fuel instead of peanut oil like originally intended",WestergrenJon,3
2022-04-02 22:41:05+00:00,1510386866075455494,As the strike of oil workers at Chevron’s northern California refinery reaches its third week there is a pressing need to expand the strike. https://t.co/z7VWcbltel,WSWS_Updates,24
2022-04-02 22:15:43+00:00,1510380482776629252,"Top Key Players – Essar Oil, Chevron Corporation, Valero Energy Corporation, Reliance Industries, Royal Dutch Shell, Saudi Arabian Oil Company – FortBendNow
 https://t.co/NVkOIkmsB3",summedupkenya,0
2022-04-02 20:04:13+00:00,1510347390020034560,"@RepStefanik Ok! I'll avoid the mistakes in your tweet.

Joe Biden doesn't set gas prices. Gas companies do. Oil has fallen back below $100/barrel. So why aren't gas prices falling, too? Because @exxonmobil, @bp_America, @Chevron, &amp; others are making record profits and buying back stock.",IVoteClimate,0
2022-04-02 19:56:21+00:00,1510345411839488002,"Texaco , sister 6, founded 1902 as the texas company.  bang.
slowly one thing is absorbing these sisters. hmm. this one was bought by chevron in 2001, which we know came was from standard oil. 
2001 huh? bubble. 
https://t.co/aQVeezrSpD https://t.co/NdU2hctCwf",itsalwaysrains,6
2022-04-02 19:49:56+00:00,1510343794440687616,Striking Chevron workers denounce unpaid “standby” policy and other oppressive conditions at California oil refinery https://t.co/PpRFtiQ1f0,9dante,0
2022-04-02 19:48:46+00:00,1510343504177754112,"standard oil themselves, labeled an American monopoly is where we get chevron. it was founded in 1870 and split up 1920, #2 is a fancy chart so you have a visual of these posts.
same pattern as the bankster monoplies.
https://t.co/M4UPe5GtsX
https://t.co/ktSmjYXy2m https://t.co/ZHtnIlQVky",itsalwaysrains,4
2022-04-02 19:27:56+00:00,1510338259477737473,@laurimyllyvirta The quickest thing the Americans can do right now is to offer their oil and gas at the same price as the Russians to the entire world. But ExxonMobil &amp; Chevron would rather wipe the floor with Biden-Harris if they dared suggest this to them.,Saffronwing1,2
2022-04-02 19:19:39+00:00,1510336174677667841,Record profits by price gouging @Chevron @exxonmobil as if anything other than pure greed drives prices. The supply and demand is manipulated by the oil companies. It’s all about the wealthy elite creating a neo feudalistic world.,janmanley,0
2022-04-02 19:05:20+00:00,1510332570637987842,"@tejasazteca @BrownSpiderCLE OPEC does not dictate the price of oil to the United States. American Oil producing companies  such as Chevron, Conoco Phillips, Marathon, and Hilcorp do not rely on companies such as Saudi Aramco to set the price of oil unless they are bound to them as they are now.",CraigSpringford,0
2022-04-03 23:58:33+00:00,1510768749569351684,Things are tiiiightening at The Chevron. Kupcho leaking oil trying to close out her first major. Now on Golf Channel.,ysogolf,1
2022-04-03 23:31:25+00:00,1510761922844663810,"@SDonziger @47whitebuffalo @Chevron US Government allows this poisoning of the citizens.
This is why enabling #M4A is so hard to pass.
The same people who control congress are the ones who earn profits off of illnesses, wars, oil and addictions. https://t.co/VRDMlOIhha",TrumanPagett,5
2022-04-03 23:10:00+00:00,1510756531343540226,"California’s oil and gas industry has tried reshaping the agenda away from electric vehicles and toward hydrogen fuel cell vehicles, in which companies like @Chevron are heavily invested.

https://t.co/qafJkh40qu",capitalandmain,0
2022-04-03 22:48:17+00:00,1510751068459868162,"Disgusting attempt by #Chevron to seem to care about women: really? @TIAA invests $750 million in this climate-destroying company which dumped crude oil &amp; 16B gallons toxic wastewater in Ecuador, depriving Indigenous women of life &amp; health. #TIAADivest @unr_now @_lightningfield",POW_no_fracking,3
2022-04-03 21:55:41+00:00,1510737830175297539,@Chevron How about you quit profiting off of a war that hasn’t affected American oil supplies and while price per barrel has come down significantly since the war began. How bout you do that and then we’ll talk about your future as a company.,NoleFan3884,2
2022-04-03 21:11:14+00:00,1510726642280243201,"Sen. Sanders:
Oil company revenues since last year:
Exxon:⬆️ 57%

Chevron:⬆️ 84%

Shell:⬆️ 49%

BP:⬆️ 45%
We cannot allow big oil companies to continue to take advantage of the war in Ukraine &amp; INFLATION to make huge profits by jacking up gas prices. We need windfall profits tax.",Jenna_OrangeCo,1
2022-04-03 19:12:25+00:00,1510696740600524800,"@schwinn_cherish @JLtweats @jhjpotter @SeanCasten @BonnieRenouf @GOP How did Biden “crush” the oil and gas industries? 

“Big Oil on course for near-record $38bn in share buybacks”
“The sector is in the best shape it’s been in for a long time”
“Chevron and Exxon reported their highest profits since 2014”
https://t.co/sd2iI4ywbQ",GreenNewsReport,0
2022-04-03 17:58:19+00:00,1510678094557941761,"@homesickalien80 @surrealintel @JoeBiden Oil Companies Are Making a Fortune From Soaring Prices.

ConocoPhillips, Chevron, &amp; other oil companies are paying NEGATIVE taxes on huge profits. Sheldon Whitehouse, Ro Khanna, &amp; other Dems in Congress propose a windfall tax to change that.",BigNickR10,0
2022-04-03 16:49:57+00:00,1510660891473154052,@ResusCGMedia Big Oil has judges in their pocket - Lawyer Steve Donziger spent 25 years getting a judgement against Chevron destroying parts of Ecuador. Chevron won’t pay and refuses to even CLEAN up! But corrupt judge and Chevron have Donziger under house arrest.,simonedelavega,3
2022-04-03 16:32:59+00:00,1510656621201924101,"@exxonmobil @arco @TheDemocrats @Chevron @bp_plc @HouseDemocrats @SenateDems @POTUS @JoeBiden @KamalaHarris @VP Oil and Gas companies, unless you drop the price of oil and gas now by 2 dollars a gallon you will push Americans you call for regulations that limit profits.",Putinpoop1,0
2022-04-04 23:22:50+00:00,1511122148315697152,@TheDemocrats @JoeBiden It's not really. It's the oil companies greed raping American paychecks. @Chevron @ValeroEnergy @arco,1Nation4US,0
2022-04-04 22:01:40+00:00,1511101723456200712,"@Chevron I don't  know why you treat residential solar energy as a threat to your oil profits ,its not you can export all the high priced oil you want as  we transition to a dual power country .green is not your enemy",markyme243,4
2022-04-04 22:00:04+00:00,1511101320471719943,"@RichardKacz @DouglasLukasik @leuchtman @varadmehta Shale oil is a terrible business model, trust me.  Exxon isn't going to do it, Chevron, Shell, BP?  Nope.

Maybe the big Permian drillers will put some more oil on the market?

https://t.co/a16ua4236c",InvestmentChad,0
2022-04-04 21:11:09+00:00,1511089012693508103,"@Samir_Madani @TankerTrackers @Julia_AC_Payne @_HadleyGamble: you now have TWO big stories to break 

&gt; #Gazprom re-registering ownership of German and UK arms 

AND 

&gt; Why #Chevron Shell Exxon etc being blocked from moving oil out of Black Sea. #Vitol has no hold ups ...",Vmaxpax,0
2022-04-04 20:49:34+00:00,1511083578385321987,"4 GOOD MAP 
NOTE--PUTIN DESTROYED DEVELOPMENT IN 2014.
""As for 2014, such major oil and gas industry companies like Shell, Chevron and Eni work on unconventional gas extraction project in Ukraine at different stages.""

https://t.co/9o8pd1yrN5",dawnslight2,0
2022-04-04 20:30:02+00:00,1511078663676178438,Shell Oil Co. and subsidiaries of Chevron Corp. and BP PLC agreed to repay California $8.1 million for the costs of cleaning up a site polluted by aviation fuel produced for World War II. https://t.co/62MKWKuUyp https://t.co/AnarQIeMu7,Law360,1
2022-04-04 19:47:22+00:00,1511067924659847179,"Big oil companies should not be war profiteering. Instead, they should be lowering the price of gas at the pump. @RepMaloney and I are calling on Exxon, Chevron, Shell, and BP to put working families ahead of their profits.
https://t.co/DPs9AtXBJP",RepRoKhanna,25
2022-04-04 19:14:04+00:00,1511059545258283010,"@OversightDems @RepMaloney @RepRoKhanna @exxonmobil @bp_America @Chevron @Shell Ah, appealing to the famously good nature of oil execs, that should work",rob_sheridan,2
