Date,Tweet ID,Text,Username
2021-08-01 23:23:34+00:00,1421974920045674496,"Steven Donziger, Who Sued Chevron over Amazon Oil Spills, Blasts Contempt of Court Conviction https://t.co/SCeIwH5Xjt via @democracynow",pissed_offly
2021-08-01 23:17:27+00:00,1421973379020591108,"@KBanky1 This your narrative is stale.Almost 60% of oil blocks in the ND are controlled by Shell, Chevron, Total, Eni, Exxonmobil etc. So Northerners own these companies? Shell alone accounts for 50% of oil production per day.  You're too old to be thinking this way.",Oyefin_Oba
2021-08-01 23:02:28+00:00,1421969608173555716,Climate activist shareholders to target US oil giant Chevron https://t.co/Wg2E8evNZK,B2O6N4
2021-08-01 21:25:15+00:00,1421945145767890944,"@FreeMarketNigga @UsheBianca @AlexDelarge6553 Last year Chevron Agreed to pay Noble Energy $5 per barrel of proven oil reserves. Others, like COP offered $3. Additional consideration was offered for the unproven (speculative) oil. That’s what deals look like with exploration companies.",jt032065
2021-08-01 20:43:43+00:00,1421934692639649798,"Gulf (and later Chevron). The company traces its heritage back to the early 1900s and oil entrepreneur Henry Latham Doherty. The company then developed a pipeline system, tapping dozens of gas pools. Citco is a large privately owned global hedge fund administrator. It is",DavidCranmerUn1
2021-08-02 23:16:07+00:00,1422335432596000770,@neunreiter @trav_fran @TheBabylonBee Saddam Hussein and Iraq’s oil laws were the things preventing Western companies from operating in Iraq. After the invasion and the Bush administration pressuring local Iraqi officials to change laws oil companies including US ones Exxon and Chevron set up shop.,JAkusata
2021-08-02 21:25:05+00:00,1422307492025884672,Same with shell and chevron lol… oil price,NightKingAj
2021-08-02 20:01:56+00:00,1422286563333967883,"Steven Donziger, Who Sued Chevron over Amazon Oil Spills, Blasts Contempt of Court Conviction https://t.co/fVhrmP4e25 via @democracynow",muserebel
2021-08-02 20:00:27+00:00,1422286190519230467,"After years spent scooping up billions in profits from the Niger Delta, multinational oil companies Chevron, Shell and Eni are deserting the rich ecosystem that now bubbles with dirty oil. https://t.co/zFZ4sIQVya",NYAmNews
2021-08-02 18:58:01+00:00,1422270477674991618,"A carbon capture technology project run by Chevron in Western Australia is being called a ""shocking failure"" after only capturing about 30% of what it was supposed to. 

It's time the oil and gas industry live up to its promises or pay the price.
https://t.co/91zAIgfhBd",All4Energy
2021-08-03 21:20:06+00:00,1422668623391436809,"Stock: $CVX - Chevron Corporation
*** NEWS ***
Will Biden's Infrastructure Plan Threaten The U.S. Oil Industry - https://t.co/IPGcggYwa5
https://t.co/5wT0l6qPke
Try now the Best Pivot Point Calculator!! https://t.co/QAggKu4VvG
#tradingview
#stocks
#stockstowatch https://t.co/zAJOLVFvYh",bs_marker
2021-08-03 17:02:00+00:00,1422603670047256576,"Energies, effective Aug. 2, the U.S. oil giant said Thursday in a statement. He’s currently vice president of the company’s North America exploration and production business, and oversees Chevron’s operations in the Permian Basin, where it’s one of the biggest producers.",realyashnegi
2021-08-03 17:01:59+00:00,1422603665135726594,"Chevron Corp. is creating a new business division focused on scaling up new technologies such as carbon capture and hydrogen, the latest example of how Big Oil is positioning for the energy transition. Jeff Gustavson, 49, will become president of the unit, called Chevron New",realyashnegi
2021-08-03 15:21:17+00:00,1422578324191301635,@cleantechnica Yet blaming Chevron for this. Yet in fact Chevron had no part of the of the Ecuador nationalized oil. Ecuador itself is to blame. Chevron has never operated in Ecuador. That Eduardo had released TexPet from liability long before Chevron purchased TexPet.,FlenerDwaine
2021-08-03 15:13:21+00:00,1422576326901387275,"@Chevron @CNBCTheExchange A good interview. But remember, you are  still an oil company. Oil and gas usage will outlive us all. Listening to your peer BP this morning, it was difficult to understand what they are or what they are trying to become.",AshcroftDungeon
2021-08-04 22:05:27+00:00,1423042422561443842,"@SDonziger @Chevron ECUADOR AND THE WORLD ARE TOTED OF THE CORRUPTION OF THE OIL COMPANIES, WITH THEIR BAD MONEY THEY HAVE BUY THE JUSTICE AND CONSCIENCES OF THE CORRUPT THAT SUPPORT THE TRANSNATIONAL PREDATORS OF THE EVIL SO-CALLED THIRD WORLD. WHEN WE WILL BE JUSTICE.",victorj18476586
2021-08-04 21:58:59+00:00,1423040796970786816,#BOYCOTT CHEVRON AND BIG OIL,washdcbhl
2021-08-04 21:21:30+00:00,1423031362760577028,"I live ~30mi from a 2,900 acre oil refinery owned by Chevron. As the CA fires have gotten worse each year, I do think about what will happen when a wildfire starts to engulf that refinery with all that oil. Because it is a matter of ""when not if"" if we don't change current path.",stephaniequilao
2021-08-04 20:04:42+00:00,1423012034644484111,"Democrats propose raising $500 billion through taxes in oil companies like Chevron and Exxon, and using that money to deal with climate change https://t.co/54SCWshsks",ClarkMindock
2021-08-04 20:00:55+00:00,1423011082784890883,"""Democrats in Congress want to tax Exxon, Chevron and a handful of other major oil and gas companies, saying the biggest climate polluters should pay,"" reports @nytimes 

#pollution #environment #climatechange

https://t.co/wANQVx6fQ9",eesionline
2021-08-05 23:12:25+00:00,1423421666185539587,"Oh yeah.. for my next oil change I need to buy a new oil pan for my car. I remember I was told there was an issue with the oil plug, and that if I were to get an oil change over at Chevron they wouldn't service my car because of that.",Casual_Adobo
2021-08-05 21:50:25+00:00,1423401028091883524,"A Judge with ties to Chevron is indefinitely detaining the environmental lawyer who won a case against Chevron related to environmental damage &amp;health effects caused by oil drilling. Donziger won a $9.5 billion verdict on behalf of over 30,000 farmers and indigenous Ecuadorians.",ketchmeifucan
2021-08-05 21:11:33+00:00,1423391248107311110,"@ffscurt The man in the tweet sued chevron on behalf of the citizens of Ecuador where they were committing like horrible pollution, won the largest settlement ever against an oil company, chevron never pays the millions upon millions in penalties they owe to the",502Franky
2021-08-05 20:42:11+00:00,1423383859463344129,@rogerwaters @Chevron @SDonziger @FDonziger we need to get some people who say they care about the greening of this planet who have some power to change this space to take note- how about some CEO's outside of oil? Govt leaders? NGOs? Is there anybody out there? FUCK Sakes.,ptullochott
2021-08-05 17:31:03+00:00,1423335756282699777,"Democrats in Congress want to tax Exxon, Chevron and a handful of other major oil and gas companies, saying the biggest climate polluters should pay for the floods, wildfires and other disasters that scientists have linked to the burning of fossil fuels. https://t.co/2eTxtOb9Nx",nytimesbusiness
2021-08-06 23:56:48+00:00,1423795223583465478,"We must demand the immediate release of environmental and human rights lawyer Steven Donziger, who’s been held under house arrest in New York for two years, after being targeted by the oil giant Chevron. Please join and call your politicians.",JoanSlezak
2021-08-06 23:36:07+00:00,1423790016086646788,"An Ecuadorian court ordered Chevron to pay $9.5 billion, finding that the oil giant's Texaco operation had illegally dumped 16 billion gallons of deadly oil waste. It’s been a decade, and Chevron still hasn’t paid a dime. They locked up the lawyer who won",ketchmeifucan
2021-08-06 23:16:45+00:00,1423785144452796422,Vital Thread! (About a *prosecution* being conducted by *Chevron Oil's lawyers*) You can't make this stuff up! https://t.co/1u8pLw8ljw,HomebrewDad
2021-08-06 22:34:35+00:00,1423774530632355842,"Steven Donziger, Lawyer Who Sued Chevron over Amazon Oil Spills, Marks 2... https://t.co/GoWtOU49vT via @YouTube",thomante
2021-08-06 22:32:28+00:00,1423773997850931203,"Rights Attorney @SDonziger Pays Price for Defending Indigenous peoples in Ecuador Poisoned by @Chevron Oil.
They’re trying to JAIL HIM FOR BEATING THEM!  
#FreeDonzinger",me_idealist
2021-08-07 23:46:41+00:00,1424155062755119107,"Chevron was ordered to pay Ecuador billions of dollars in compensation for their criminal oil spills.  Years later, Chevron has yet to pay a penny:",CassiusWillia12
2021-08-07 23:37:30+00:00,1424152755233443841,"The Chevron Kids -- Perea and Maxwell -- earned their own special oil drop in this report.
https://t.co/xbBJLX3NZJ",airfrezno
2021-08-07 22:28:45+00:00,1424135453544910848,"Given the amount of Australian government resources spent supporting the oil and gas industry, you would think the least they could do would be to pay some tax here. But no, Chevron and Santos paid zero company tax in Oz in 2019. Woodside not much.
#ClimateAction #auspol",ElaurantScott
2021-08-07 22:18:03+00:00,1424132760008986626,"Years ago Chevron spilled billions of barrels of oil in Ecuador. 

They refused to pay the court-ordered fine and also neglected to clean their mess up, which contaminated the indigenous community’s land. A human rights lawyer sued Chevron on their behalf in the US.",Elissar
2021-08-07 22:04:32+00:00,1424129358038503434,Chevron Richmond  refinery to be held accountable for Richmond city &amp; their oil spills. - Sign the Petition! https://t.co/H8AsX4MT6a via @Change,SurrenderRed
2021-08-08 23:57:40+00:00,1424520214436139013,"Steven Donziger, Lawyer Who Sued Chevron over Amazon Oil Spills, Marks 2... https://t.co/aTeV4TLzKB via @YouTube",pacific37127119
2021-08-08 23:01:21+00:00,1424506043485335555,"The NY lawyer who sued #energy giant @Chevron over Amazon oil spills, marks two years under house arrest, @DemocracyNow reports: https://t.co/xVXZjsEQUM #environment",cgcalnan
2021-08-08 22:47:16+00:00,1424502498971238400,"Steven Donziger, Lawyer Who Sued Chevron over Amazon Oil Spills, Marks 2 Years Under House Arrest https://t.co/D5k1hZbfFf via @democracynow",TrevorFitzgibb1
2021-08-08 22:03:58+00:00,1424491602182037509,"Donziger sued the oil giant in Ecuador on behalf of 30,000 Amazonian Indigenous people for dumping 16 billion gallons of oil into their ancestral lands. Supreme Court ordered Chevron to pay $18 billion a decade ago, a major victory for the environment and corporate accountability",Gingersandersan
2021-08-08 22:03:58+00:00,1424491601179578372,"Protests across the United States are calling for the immediate release of environmental and human rights lawyer Steven Donziger, who has been held under house arrest in New York for two years after being targeted by the oil giant Chevron.",Gingersandersan
