Date,Tweet ID,Text,Username,Likes
2022-09-01 23:59:00+00:00,1565489430210572289,"In the first quarter of 2022, Chevron's U.S. production was 1.2 million barrels of oil PER DAY, up 109,000 barrels per day from the same quarter a year earlier. Climate Criminals are stealing your future. Stop them! Join the Global Climate Crimes Project! 
https://t.co/aM7Gm1LCmc https://t.co/C8aiHg17Gx",climatecrimesp1,4
2022-09-01 23:55:13+00:00,1565488477973594112,"@kennymxu Capitalists have been dumping oil in poor countries they operate in, polluting their environment including water resources. See Chevron in Equador. The executives must have been highly paid, highly productive, efficient and timely individuals, too! That “culture”?",krsntpa,0
2022-09-01 22:50:51+00:00,1565472282926936065,"Reuters: Chevron applies for Venezuela license renewal, proposes wider business. Chevron Corp has asked the U.S. government to expand its license to operate in Venezuela, including revive production and resume trading Venezuelan oil. https://t.co/dxgSxahXWU",Gabrielsalasely,0
2022-09-01 20:17:18+00:00,1565433638958862338,"According to the Guardian, the oil and gas industry has averaged $1 trillion in profit every year since 1972, and in the first 6 months of 2022, BP, Shell, ExxonMobil, Chevron, and Total made $100 billion in adjusted profits.",nowthisnews,6
2022-09-01 19:57:30+00:00,1565428657333719040,"@kevsandlin @ACTBrigitte @realJacobAirey In 2015, the reserve replacement ratio of the seven Big Oil majors—Exxon, Shell, BP, Chevron, Total, ConocoPhillips, and Eni—fell to just 75%. As a result, energy consultancy Wood Mackenzie in 2016 warned the world might face an oil shortage of as much as 4.5 million BPD by 2035.",Newtolife3,0
2022-09-01 19:44:53+00:00,1565425480500744193,"“Chevron Corp has asked the U.S. government to expand its license to operate in Venezuela after the oil major agreed with state-run PDVSA to revamp joint ventures in the sanctioned country, six people close to the matter said”.

#v…https://t.co/WZNkJlOeI5 https://t.co/I52rNQGy14",jcbcol,0
2022-09-01 19:27:35+00:00,1565421128050692096,PAINCORP SPECIAL:  VTG 1966 Chevron Standard Gas Oil Oregon State Highway Road Map Mt Hood Crater https://t.co/y4IkTCMVjC https://t.co/ZoXmp7SbKW,paincorprf,0
2022-09-01 18:01:20+00:00,1565399423517364224,"@KaylaChowShow Yes, and in and after highschool, working for Standard oil, in Standard &amp; Chevron stations. We were given a full week of classroom training plus service bay training at the beginning. We wore white uniforms and and Eisenhower hat,  with a black bowtie and polished black shoes.",DanielKSmyth1,0
2022-09-01 17:18:50+00:00,1565388726682927107,@glennbeck @StriveFunds @VivekGRamaswamy Who said they were intelligent? They are merely greedy. Black rock will make money while penalizing Chevron. Isn’t Chevron also Standard Oil started by Rockefeller?,BNZ300,0
2022-09-01 17:10:24+00:00,1565386603668856832,"CHEVRON APPLIES FOR VENEZUELA LICENSE RENEWAL, PROPOSES WIDER BUSINESS - RTRS

#OOTT #Oil #Venezuela #Oil #Chevron",FCACF10,1
