Date,Tweet ID,Text,Likes
2021-11-01 23:55:42+00:00,1455322688717721601,"@pwnlord69 Thank you ser! Appreciate the recognition. 

I think @Tetranode had a lower entry on $CVX but it was close.",3
2021-11-01 23:52:40+00:00,1455321926767767556,"@masked_E @Tetranode @crypto_condom @ConvexFinance EPIC! congrats bro! 🥳

Can only image the interest you are earning there!
$CVX 7%
$CRV 68%
$MIM 39%

gmi 👏 https://t.co/gwbBRH36CF",4
2021-11-01 23:50:14+00:00,1455321316047867911,"undervalued account is undervalued ... man has been ahead of the pack on so many coins and not just picking shitty microcaps, but solid cash flow plays and then posts with conviction ... $SPELL, $CVX, etc.",13
2021-11-01 23:45:47+00:00,1455320192247123971,"Let the good times roll. Made it to $1m in deposits on $cvx 

It's a solid mix of $CVX $CRV $MIM 

Shout out to @MStiive @Tetranode  @crypto_condom for making sure I stayed the course 

@ConvexFinance for the long haul. https://t.co/Utdfm7zhsw",48
2021-11-01 23:45:33+00:00,1455320134583664644,@0xAlunara @VotiumProtocol Incredibly helpful thank you $cvx,8
2021-11-01 23:41:38+00:00,1455319150231007239,"🟢 Swapped $186K in $ETH for $CVX on #Sushiswap 🍣

🐬 ($1.33M) #0x827776
https://t.co/fvNPTbyAEW",4
2021-11-01 23:31:05+00:00,1455316494942937108,@manefla Locked $cvx o locked $crv,2
2021-11-01 23:25:04+00:00,1455314981679992834,"@raccooncitynews Nah, there was still REmake, Zero, and Outbreak, but I definitely feel like CVX gets overlooked and done dirty for not being on PS1 -- and time hasn't been kind to it in that regard. In my opinion, it absolutely deserves to be included with/on equal footing with RE1-3.",5
2021-11-01 23:24:21+00:00,1455314798464413702,"@CryptanoRonaldo @VotiumProtocol If you've locked your CVX and delegated to Votium before last thursday you don't necessarily have to do anything. If you want to vote manually because you prefer certain tokens or want to reduce the amount of tokens you have to claim to a few, you can do so and this table helps.",1
2021-11-01 23:20:31+00:00,1455313834030284805,$CVX History shows that Q4 is the strongest for markets. Position yourself and buy Xceptional business when you see any weakness. FOMO on the dip. You should be rewarded. Long term bullish on  Chevron - https://t.co/l0zVdlTebz,0
2021-11-02 23:59:45+00:00,1455686097963421696,@Buffsaur Does CRV count given how CVX works?,0
2021-11-02 23:53:07+00:00,1455684425975418884,"3/ Some of you might not know, but you can further take the LP (Liquidity Providing) tokens from your position to platforms like Convex Finance that can automatically compound the rewards into your staked positon or pay more in another coin like CVX, boosting it ~9.4% APR https://t.co/EStDaEtguI",0
2021-11-02 23:44:40+00:00,1455682301011058693,DAOs gonna be battling it out over $CRV &amp; $CVX https://t.co/vGDkTjEI0m,9
2021-11-02 23:43:04+00:00,1455681899905626117,@revol_space @coinbase @ConvexFinance @MIM_Spell Costs like net $1000 to enter and exit those CRV/CVX pools tho...,1
2021-11-02 23:20:15+00:00,1455676156632502282,"$CVX Many a times, you might doubt if you made a good decision by buying an Xceptional business if it does not go up as others in a bull market. Have patience and give it time. Long term bullish on Chevron - https://t.co/l0zVdlTebz",0
2021-11-02 23:05:06+00:00,1455672342378602500,"The wars are a very interesting place to call home.

For some animals it’s their natural habitat. For others they can’t survive. 

Badgers are resilient &amp; have proven to be very smart in their battle strategy.

When the flywheel flies, the fun begins. 

CVX holdings to 10M 🔜",17
2021-11-02 23:03:12+00:00,1455671864429211658,"@CryptoBilly6 @CredibleCrypto I was all in until a month ago when I sold 20% of my Hbar and bought a bag of $cvx. Its now almost 50/50 as cvx has x3 while hbar has stood still ish.
Been in too long to sell any more. As soon as you sell it will 🚀🚀🚀",5
2021-11-02 22:41:00+00:00,1455666278811664385,"We are glad to help this member reach his goal. Check out what he said in his updated review of our server. 

$CMCSA $PEP $SAP $XOM $ABBV $ABT $TM $CRM $ORCL $CVX $ASML $LLY $TMO $AMGN $AZN $NKECHL $COST $MCD $ACN $BMY $DHR $NEE $SNY $CHTR $MDT $TMUS https://t.co/FUEXJssZHz",0
