Date,Tweet ID,Text,Likes
2022-10-01 23:46:39+00:00,1576357958803279873,"@Masked_Boogie01 @_progress_2 @ChRisSzN_ No shift post,Answer question first",0
2022-10-01 23:30:22+00:00,1576353863220830215,"Last #Signal Results  
  
$BNX    52.14%
$CVX    44.22%
#LUNC    23.38%
$IOTA    67.42%
$CVX    61.12%
$AAVE    31.74%
#LINA    78.11%
$ZEC    7.06%
#FLM    37.60%
#HOT    85.66%
  
All Details on Bio Total Profit  488.45%",0
2022-10-01 23:30:22+00:00,1576353859924025344,"Last #Signal Results  
  
$BNX    52.14%
$CVX    44.22%
#LUNC    23.38%
$IOTA    67.42%
$CVX    61.12%
$AAVE    31.74%
#LINA    78.11%
$ZEC    7.06%
#FLM    37.60%
#HOT    85.66%
  
All Details on Bio Total Profit  488.45%",0
2022-10-01 23:30:20+00:00,1576353855037661186,"Last #Signal Results  
  
$BNX    52.14%
$CVX    44.22%
#LUNC    23.38%
$IOTA    67.42%
$CVX    61.12%
$AAVE    31.74%
#LINA    78.11%
$ZEC    7.06%
#FLM    37.60%
#HOT    85.66%
  
All Details on Bio Total Profit  488.45%",0
2022-10-01 23:30:20+00:00,1576353852403638273,"Last #Signal Results  
  
$BNX    52.14%
$CVX    44.22%
#LUNC    23.38%
$IOTA    67.42%
$CVX    61.12%
$AAVE    31.74%
#LINA    78.11%
$ZEC    7.06%
#FLM    37.60%
#HOT    85.66%
  
All Details on Bio Total Profit  488.45%",0
2022-10-01 23:20:08+00:00,1576351284814221312,"If you've locked $CVX for voting make sure you grab your https://t.co/AFxXjMnjPz airdrop. Click on the terminal on the homepage and type ""airdrop"" to see if you're eligible.  Ends in a few days.",0
2022-10-01 23:02:50+00:00,1576346931567247361,"#30mCandlesTA4Crypto | 🚨 📈 Strongest #MACD buy signals now:

$TFUEL ➡️ 0.038%
$LINK ➡️ 0.027%
$SXP ➡️ 0.024%
$CVX ➡️ 0.021%
$AKRO ➡️ 0.02%

MACD crossed above signal
01/10/2022 @ 11:02pm UTC
#cryptocurrencies #trading #cryptotrading #tradingtips",0
2022-10-01 22:52:14+00:00,1576344266271506432,"New Polygon AMM position bought
Condition: CVX &lt; 5.2@2022-10-03
Amount: 5500 DOWN tokens
Paid: 5072.436 USDC
Potential profit: 428 USDC (8%)",0
2022-10-01 22:48:39+00:00,1576343363321675777,"U.S  market movers Friday
Stay informed: https://t.co/m9nDvKkErg

Dow Stocks
#Dow $DJI #WallStreet 
$JPM $V $AAPL  $GS $AXP $DIS $MSFT 
$MCD $AXP $HD $NKE $BA $MSFT $WMT
$CRM $CVX $CRM $CAT $UNH $DIS $CVX
$WBA $CRM $DOW $TRV $KO  $DOW $PG https://t.co/ciSbQBJQya",0
2022-10-01 22:34:43+00:00,1576339856820953088,"@unbanksyETH @Panterra0x A few more;

- network value growth largely accrues to price 
- no strategic assets to influence liquidity flows (OHM has $BTRFLY, $FXS, $CVX)
- no team to cultivate partnerships and integrations
- no native yield curve (OHM bonds… thooon)",4
2022-10-02 23:55:16+00:00,1576722516847955968,@Olamide0fficial @unknown_cvx I’m with you boss 💯❤️,0
2022-10-02 23:07:14+00:00,1576710429073473538,@Olamide0fficial @unknown_cvx Where my idolo rema🥺…I knew you never love him cos his parents are rich….anyways….away….chuchu,0
2022-10-02 23:01:47+00:00,1576709056567382016,"Volatility move DOWN: CVXEUR at 4.8000 EUR (-4.62%, previously 5.0000 EUR) https://t.co/gfE5ucJywM #Kraken $CVX (Buying opportunity level: 1 - Normal)",0
2022-10-02 22:52:41+00:00,1576706767265726464,@BlueMoonTrades @MonetiveWealth and I were looking at $CVX. Double inside too.,1
2022-10-02 22:49:25+00:00,1576705943869353986,@unknown_cvx @olupuchi3 @mrphat00 @thebigf66624823 @FirstgenG Ok aboki 😂,0
2022-10-02 22:46:13+00:00,1576705137850351616,"@FamousVibez001 @olupuchi3 @mrphat00 @thebigf66624823 @FirstgenG Just went through your media🤢
And you deh call someone aboki?",0
2022-10-02 22:43:06+00:00,1576704354270138369,@unknown_cvx @olupuchi3 @mrphat00 @thebigf66624823 @FirstgenG Still aboki,0
2022-10-02 22:42:31+00:00,1576704207226163200,"🧐 🛢️ ⛽:
Energy Select Sector SPDR Fund $XLE
United States Oil Fund LP $USO
ProShares Ultra Bloomberg Crude Oil $UCO
Exxon Mobil $XOM
Chevron $CVX
Occidental Petroleum $OXY
United States Natural Gas Fund LP $UNG
Cheniere Energy $LNG
🦇 https://t.co/23YEbAvhUB",7
2022-10-02 22:41:51+00:00,1576704041132134400,@FamousVibez001 @olupuchi3 @mrphat00 @thebigf66624823 @FirstgenG Focus on your music career.,0
2022-10-02 22:41:27+00:00,1576703940384542721,"LIVE UNUSUAL OPTIONS ANALYSIS (#UOA) DONE ON

$CELH = #OVERWHELMINGFORCE, MEGA #UOA, NEEDS TO SELLOFF MORE

$FSR = NO 10/1 #UOA BUT PRIOR #UOA, GOOD TECHNICALS, I'D GO LONG HERE

$CVX = NO 10/1 #UOA BUT MEGA #Dread $$ = AVOID

PATREON📞REQUEST LINE NOW CLOSED

THANKS FOR PLAYING https://t.co/4lkMAIKpkS",1
