Date,Tweet ID,Text,Likes
2022-08-01 23:58:49+00:00,1554255361577721861,"""ExxonMobil, Chevron (CVX), Occidental Petroleum (OXY), and Equitrans Midstream (ETRN) could benefit the most from the bill’s provisions""
https://t.co/VBevbrQjrZ
""Inflation Reduction Act"" 🤣🤣🤣",2
2022-08-01 23:57:11+00:00,1554254951194443777,@LekanOfLagos8 @Zhyon10 @Solomon_Buchi Check jada page on ig,1
2022-08-01 23:56:49+00:00,1554254859796463616,@TheKingCognito_ @Solomon_Buchi You sure say you read that thread?,0
2022-08-01 23:56:23+00:00,1554254750287380481,"@pearshapedmkt @crypto_condom For CVX and fxs? Yes, grew both positions",0
2022-08-01 23:56:05+00:00,1554254672256536578,"@blaquemaro_ @VianneyOjonugwa @Solomon_Buchi So na Wetin you pick from the whole thread be this?
Omo you need healing",0
2022-08-01 23:54:58+00:00,1554254391376580609,@ooc_official10 @Micheco95 @Solomon_Buchi Oya tell me when last you see JayZ and Kanye tweet,1
2022-08-01 23:53:53+00:00,1554254119547932672,@precious_olaide @Solomon_Buchi Wizkid is proud…Leave am like that,1
2022-08-01 23:53:23+00:00,1554253992372363267,@Kings_comic001 @Solomon_Buchi As you open teeth your Avi you fit still no deh happy 🤡,0
2022-08-01 23:51:06+00:00,1554253417849176065,"Stock: $CVX - 
*** REALTIME TREND ***
BUY
R1 = 166.99
LAST = 160.51 
S1 = 158.23 
Try now the Best Pivot Point Calculator!! https://t.co/cgFVddE4wE
#tradingview
#stocks
#stockstowatch https://t.co/KS9xA3UsHW",0
2022-08-01 23:42:10+00:00,1554251172516696069,"Trending: DJIA

$INTC 1.93 %
$AAPL -0.66 %
$BA 6.12 %
$AMGN -0.74 %
$MSFT -0.99 %
$WMT 0.30 %
$CAT 0.00 %
$DIS 0.27 %
$CVX -2.00 %
$GS -0.57 %

https://t.co/WV3qS0l6fi",1
2022-08-02 23:48:14+00:00,1554615085699588098,@WAR527 Did you notice on the CVX call someone was complaining that the options being exercised were cancelling out the buybacks?,13
2022-08-02 23:35:20+00:00,1554611838318411776,@JeremyPryer @ValkyrieQ8_ @NumskullDesigns Imagine Alexia from CVX or Krauser from RE4 :O,1
2022-08-02 23:30:10+00:00,1554610539145428992,"Tbh, only thing that might become in many years even more of a monopoly in crypto is $LINK - which is in fact the middleware - if the roadmap goes through. 

Other protocols who are crucial will become larger than all other L1's besides Ethereum with time.

$CRV $FXS $CVX $GMX",5
2022-08-02 23:12:19+00:00,1554606046848630785,"@LandmanDad Many have posted impressive results, but their technical pictures remain pretty weak after the crash in June. A watchlist of ""favored names"" includes $DVN $MTDR $FANG $OXY $MRO $ESTE, with any preferences dependent on relative prices , volume and trend. $EQNR $CVX and $HES also",4
2022-08-02 23:03:31+00:00,1554603832444854272,"Trending: DJIA

$AAPL -0.97 %
$CAT -5.57 %
$MSFT -1.29 %
$MCD -1.20 %
$WMT 0.12 %
$DIS -1.00 %
$BA -3.42 %
$UNH 0.01 %
$CVX -0.85 %
$V -2.41 %

https://t.co/WV3qS0l6fi",0
2022-08-02 23:02:04+00:00,1554603465715945473,"#30mCandlesTA4Crypto | 🚨👀 Biggest increase in $USDT #volume exchanged this past candle:

$OXT ➡️ 2153.1%
$JOE ➡️ 1105.56%
$BIFI ➡️ 953.11%
$NULS ➡️ 926.7%
$CVX ➡️ 905.78%

02/08/2022 @ 11:01pm UTC
#whalealert #cryptomarket #cryptotrading #crypto",0
2022-08-02 22:56:53+00:00,1554602161794850816,"@Zenithbank018 @calebyung Mustapha drop phone 
No be Wetin I teach you be this😭",0
2022-08-02 22:50:49+00:00,1554600635600879618,"How I feel when I think about how if CVX and REO got remade, Steve and Billy would probably be redesigned to be grimy, nasty, Azkaban-looking mfers: https://t.co/M4dVpAEmSb",1
2022-08-02 22:44:28+00:00,1554599038707695616,"$cvx To re-lock or not? I have a couple thousand currently unlocked but need to lock tonight for next bribe round. What’s everyone think? Just relock them or move them into some Arbs $dox, $jones, $unami, $gmx ? #BTC #crypto $crv",3
2022-08-02 22:43:25+00:00,1554598774936408064,"Trending: DJIA

$AAPL -0.90 %
$CAT -5.82 %
$MSFT -1.15 %
$MCD -1.20 %
$WMT 0.11 %
$DIS -1.03 %
$BA -3.29 %
$UNH 0.01 %
$CVX -0.85 %
$V -2.41 %

https://t.co/WV3qS0l6fi",0
2022-08-03 23:53:14+00:00,1554978732238163968,@samuelbanty4 @ThugLife_Back It’s okay bruv🤝,0
2022-08-03 23:49:57+00:00,1554977906341728258,@princebtc28 Why no CVX?,0
2022-08-03 23:46:42+00:00,1554977087005622272,"relax &amp; buy quality lower soon

• swap out cvx for fxs
• jury still out on syn
• add metis to list https://t.co/mwrTMaiE3Z",7
2022-08-03 23:42:08+00:00,1554975938299006976,"Stock: $CVX - 
*** REALTIME TREND ***
BUY
R1 = 160.97
LAST = 155.36 
S1 = 157.80 
Try now the Best Pivot Point Calculator!! https://t.co/rk2hUIicv6
#tradingview
#stocks
#stockstowatch https://t.co/smzpcuzYkE",0
2022-08-03 23:40:31+00:00,1554975531908620289,"Today at #DOD:
$RTX wins $96.2M to maintain and recertify NATO SeaSparrow and USN Evolved SeaSparrow Missiles.
$BP, $CVX, $MRO, $PSX, $VLO, and four other oil companies will split $2.12B in DLA contracts to supply ""various types of fuel."" 
https://t.co/tYqaVtvoQV",0
2022-08-03 23:40:00+00:00,1554975402518528002,@ghud_timz @ThugLife_Back No deh type Facebook English for here,2
2022-08-03 23:36:22+00:00,1554974486352789509,"U.S.  Market Movers Wednesday
Stay informed: https://t.co/m9nDvKCNFo

Dow Stocks
#Dow $DJI #WallStreet 
$JPM $V $AAPL  $GS $AXP $DIS $MSFT 
$MCD $AXP $HD $NKE $BA $MSFT $WMT
$CRM $CVX $CRM $CAT $UNH $DIS $CVX
$WBA $CRM $DOW $TRV $KO https://t.co/xdtjJRVqq6",0
2022-08-03 23:36:16+00:00,1554974463564857345,@samuelbanty4 @ThugLife_Back Why bringing families to this? Don’t you have one?,0
2022-08-03 23:35:40+00:00,1554974312318238722,@samuelbanty4 @savagewiz999 You need tissues?,0
2022-08-03 23:31:53+00:00,1554973359993229314,"#30mCandlesTA4Crypto | 🚨👀 Biggest increase in $USDT #volume exchanged this past candle:

$CVX ➡️ 490.24%
$OXT ➡️ 477.29%
$KLAY ➡️ 414.94%
$KEY ➡️ 348.54%
$AMP ➡️ 322.94%

03/08/2022 @ 11:31pm UTC
#whalealert #cryptomarket #cryptotrading #crypto",0
2022-08-04 23:58:58+00:00,1555342561874698242,Chevron Corporation (NYSE: CVX) and BP (NYSE: BP) both announced leadership changes this week.,0
2022-08-04 23:55:04+00:00,1555341580810305537,"Stock: $CVX - Chevron Corporation
*** NEWS ***
A Buy-The-Dip Market - ValueWalk
https://t.co/rvn0TAfvRG
Try now the Best Pivot Point Calculator!! https://t.co/7cdf2xSY8w
#tradingview
#stocks
#stockstowatch https://t.co/nwLKkUj7LX",0
2022-08-04 23:45:13+00:00,1555339100949024773,@Oli_Ekun @owolatunbi_ Second frame is coming with me🫡,1
2022-08-04 23:42:07+00:00,1555338324214259714,"Trending: DJIA

$AAPL -0.22 %
$MSFT 0.53 %
$INTC -2.41 %
$V 2.53 %
$WMT -3.61 %
$CVX -2.81 %
$AMGN -0.49 %
$JPM -1.15 %
$DIS -0.83 %
$NKE 0.17 %

https://t.co/WV3qS0l6fi",0
2022-08-04 23:33:30+00:00,1555336155419246593,"@unknown_cvx @Iamhorlahgold1 @Big__Derah The guy neva reply
🤣",0
2022-08-04 23:30:45+00:00,1555335462188974083,@unknown_cvx @Iamhorlahgold1 @Big__Derah Ukraine,0
2022-08-04 23:25:39+00:00,1555334176882188290,"@JoeGramc Not really.. We played RRC SLB XOM CVX into their quarters, now that sector has drawn down idea is to play the index level.. ERX is useful for this, prob go long through wknd.",1
2022-08-04 23:21:58+00:00,1555333253317513216,"Trending: DJIA

$AAPL -0.20 %
$INTC -2.46 %
$MSFT 0.49 %
$V 2.48 %
$WMT -3.63 %
$CVX -2.81 %
$AMGN -0.53 %
$JPM -1.09 %
$DIS -0.72 %
$NKE 0.41 %

https://t.co/WV3qS0l6fi",0
2022-08-04 23:18:49+00:00,1555332457867657216,@unknown_cvx Mumu Apple Music 😂,0
2022-08-04 23:17:40+00:00,1555332168104255491,@Nateusborne Fireboy is playing with me🤧 https://t.co/2RxURaS7sS,0
2022-08-05 23:48:36+00:00,1555702342623801344,@jowrotethis My mom refers to CVS as CVX. And I’ll take that into my next life. 🤣,4
