Date,Tweet ID,Text,Likes
2021-03-01 23:05:32+00:00,1366525038191640577,@CaptiveWitness I voted cvx and Luigi's mansion. 👍🏼,1
2021-03-01 22:53:43+00:00,1366522064572620801,"Poll: What stocks are you buying/adding exposure right now? 

$BTC $ETH $MARA $RIOT $DOGE
$TSLA $NIO $CCIV $FUV $FSR
$BA $JPM $CCL $DIS $PENN $DKNG $DRI $CVX $FB $AAPL $ZM $PYPL $SQ #buy $SPY $DIA $QQQ",2
2021-03-01 22:49:47+00:00,1366521073047646210,"April-December #Crude spread in backwardation ahead of #OPEC
@bill_baruch talked about this during today's Midday Market Minute:
https://t.co/FIuog0h6dj
#OOTT $USO $XLE #CL_F #NG_F #QM_F $XOM $CVX https://t.co/YsUT79aZML",2
2021-03-01 22:27:11+00:00,1366515388486475781,"Great day at the markets today. However, plenty to still watch out for. This week's move is vital to watch. Stay cautious and manage. 
$SPX $SPY $AAPL $BA $FB $CVX $XOM",0
2021-03-01 22:25:10+00:00,1366514879205498884,2/26/21 PART3 UOA #WRAPUP - #MULTIPLESTRIKERAID $NRG #CALLBUYING (10K+ BOUGHT) $LB $EPD $DNN $PAGS $GSAT #CLEANACTION $TV #ENERGON $EPD $CVX #TONYSTARK $BHP #GOLDDIGGER $OR $GOLD $AG,2
2021-03-01 22:23:34+00:00,1366514474816057347,"Tomorrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $ABBV $AMAT $BILI $CVX $GME $PENN $PTON $QCOM $SBUX $TMUS $TSM $XLK",0
2021-03-01 22:17:49+00:00,1366513030763175941,2/26/21 PART2 UOA #WRAPUP #SWEPTUP AKA BULLISH BIG BOY FLOW - $UAL $XL $ADBE $LB $EPD $ELF $CVX $DNN $PAGS $ELAN $BLUE $IAC $GOEV $DVN $GSAT $AG $OR       #SUSPICIOUSUOA $ATNX  #MOSTEXPENSIVIST $ADBE $PAGS $BHP $IAC #FAROTMCALLBUYING $ATNX $CF $GOEV #DEEPITMCALLBUYING $ADBE,2
2021-03-01 21:50:31+00:00,1366506159692271616,$CVX CEMATRIX Announces Public Offering of Units Co-Led by Gravitas Securities and Clarus Securities https://t.co/ZOEeIgUxLx,0
2021-03-01 21:48:43+00:00,1366505705835016196,Thanks Stephanie! At year end Berkshire owned $VZ and $CVX.,0
2021-03-01 21:29:59+00:00,1366500991802163201,Largest $Notional Sell On Close Order Imbalances $V $C $BAC $ETN $BABA $IP $GM $CVX $HD $HON https://t.co/V7Aciy2vFa,2
2021-03-02 23:45:12+00:00,1366897407775166468,The World's Worst Oil Related Disaster You've Never Heard Of https://t.co/z93EiGvhv7 #Chevron $cvx $brka $brkb,0
2021-03-02 23:31:42+00:00,1366894010439110657,"🚨 1,041,135 shares of $CVX at 102.44USD [0.29%]
Bought Value: 106,653,869.40 USD 
➖➖➖➖➖➖➖➖➖➖
AVG VOL: 10,785,091.00
YTD VOL: 10,606,946.00
➖➖➖➖➖➖➖➖➖➖
WEIGHTED VOL: 102.65
YTD WEIGHTED VOL: 102.40
#NYSEArca #WallStreet #Stocks",0
2021-03-02 23:30:13+00:00,1366893636651257856,(2021-03-02 18:30 EST) Tickers trending positive: $FOXA $FOX $NLSN $CCL $F $NCLH $NEM $LVS $GM $LUMN $FBIO $AMRS $SLDB $PERI $RELI $AMTX $EOLS $SLS $GMBL $RPAY $DOW $MRK $KO $MMM $AXP $CVX $GS $MCD $HON,1
2021-03-02 23:24:58+00:00,1366892314971504640,"$tsla sentiment poll 5:
 Bullish vs Bearish on $tsla?
$btc $doge $ndx $spy $brk $cciv $f $gm $cciv $gme $amc $eth $cvx $bp $ko $dal $ccl $qqq
@elonmusk @Tesla",1
2021-03-02 22:30:13+00:00,1366878537072979976,(2021-03-02 17:30 EST) Tickers trending positive: $FOXA $FOX $NLSN $CCL $F $NCLH $NEM $LVS $GM $LUMN $FBIO $AMRS $SLDB $PERI $RELI $AMTX $EOLS $SLS $GMBL $RPAY $DOW $MRK $KO $MMM $AXP $CVX $GS $MCD $HON,2
2021-03-02 22:30:04+00:00,1366878500435742720,"Tomorrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $ABT $CVX $GME $RSP $SBUX",0
2021-03-02 22:00:13+00:00,1366870988370169862,(2021-03-02 17:00 EST) Tickers trending positive: $FOXA $FOX $NLSN $CCL $F $NCLH $NEM $LVS $GM $LUMN $FBIO $AMRS $SLDB $PERI $RELI $AMTX $EOLS $SLS $GMBL $RPAY $DOW $MRK $KO $MMM $AXP $CVX $GS $MCD $HON,2
2021-03-02 21:38:18+00:00,1366865474223566851,"$BP $OXY $COP $CVX $RDS $XOM

BZ: API Reports Oil Inventories For Week Ended Feb. 26: Crude Oil Inventories Build 735.6K Barrels, Gasoline Inventories Draw 9.933M Barrels, Distillate Inventories Draw 9.053M Barrels",0
2021-03-02 21:30:12+00:00,1366863436303523849,(2021-03-02 16:30 EST) Tickers trending positive: $FOXA $FOX $NLSN $CCL $F $NCLH $NEM $LVS $GM $LUMN $FBIO $AMRS $SLDB $PERI $RELI $AMTX $EOLS $SLS $GMBL $RPAY $DOW $MRK $KO $MMM $AXP $CVX $GS $MCD $HON,1
2021-03-02 21:23:26+00:00,1366861731469938693,"You can invest $ in destruction, Chevron, or you can invest $ in a better future Tesla. 

Buffett chose Chevron, the company trying to destroy the life of environmental lawyer, @sdonziger.

https://t.co/bis6Ms5xLb #freedonziger #ClimateAction #ClimateStrike $tsla $cvx #FossilFuel",5
2021-03-03 23:45:14+00:00,1367259805232996358,@fundstrat Cvx.... hold..... William Wallace style,0
2021-03-03 23:33:52+00:00,1367256943409033219,"@alphaverve Can you explain why $ERX is nowhere close to where it used to be before the pandemic despite its the underlying companies such as $XOM, $CVX reached almost to the same level?Leverage has been reduced from 3 to 2 but even in that case it should have been around $70",1
2021-03-03 23:32:24+00:00,1367256572808859649,Lots of @Nasdaq tears. All you had to do was buy dirt cheap oil in the winter and you’d be sitting pretty like me. $mro $bp $xom $psx $cvx $et $paa $dcp,1
2021-03-03 23:00:41+00:00,1367248593376083971,Faut 500-600 cvx,0
2021-03-03 22:03:31+00:00,1367234205562908677,"Tomorrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $CVX $GME $IBM $SBUX",0
2021-03-03 21:59:58+00:00,1367233314466066434,"@GRDecter If all I owned today was $CVX, $OXY $SLB $SM $UUUU it would be a million dollar day🤑💰💵🏦👊🤙",0
2021-03-03 21:39:25+00:00,1367228142293712896,"@JoshTheMedic Silent Hill's music is so superb, almost unmatched.

Like I love RE's soundtrack, esp. CVX's, but RE's music has NOTHING, ZILCH against Akira Yamaoka's amazing score for the Silent Hill series. All games have amazing, synonymous music that is so distinct, it defines Silent Hill!",1
2021-03-03 21:24:34+00:00,1367224402589323264,Over fifty $SPX #stocks put in new 52 week highs Wednesday. Largest by marketcap include $BRK.B $JPM $CMCSA $XOM $CVX $ORCL $MS $C $SCHW and $GS. No $SPX companies hit new 52 week lows #trading,0
2021-03-03 21:21:42+00:00,1367223682947506181,"#TrendingTickers ( $DJI ):

$BA : 228.56 (0.02 %)
$AXP : 142.59 (0.02 %)
$JPM : 152.91 (0.02 %)
$IBM : 122.36 (0.02 %)
$CVX : 103.59 (0.01 %)

#trading #trending #PlanYourTrades #stockstowatch",0
2021-03-03 21:20:49+00:00,1367223462637432832,"$CVX Rising Price and Volume
Daily appearances since 2010: 130
Close 5 days later ±:
Avg: 0.10
SD: 2.90
Worst: -6.85
Best: 7.39

10 days later:
Avg: 0.09
SD: 4.28
Worst: -13.17
Best: 11.87

30 days later:
Avg: 0.60
SD: 7.51
Worst: -41.94
Best: 16.33",0
2021-03-04 23:55:30+00:00,1367624776899047429,"Thur $250B $turnover: TSLA, AAPL AMZN MSFT NIO, NVDA FB BA BABA BIDU, AMD PYPL, GME' SQ, PLTR' SNOW GOOG BAC SHOP, JPM XOM TSM, CRM ZM CVX GE V DIS NFLX CCL, OKTA, INTC C PLUG, ROKU BRK.B MU, WMT SLGG/// RKT, HD T ABNB ADBE PDD, QCOM JNJ WFC PINS, UNH PFE CCIV TWTR, FUTU,, NOW,..",0
2021-03-04 23:43:57+00:00,1367621869168386048,@MihailMarginean @factor_members I’m long CVX and short MRK also 😂,1
2021-03-04 23:38:29+00:00,1367620491939360769,"Oil Jumps 4% as Saudis Hold to Cuts, Allow Russia Modest Rise ⁦@Investingcom⁩  $XOM $BP $CVX $PTR $ET $Spy  https://t.co/tc6hzuG7HL",1
2021-03-04 23:35:05+00:00,1367619636234190849,"@factor_members For me this week worked (so far): USDMXN, USDHKD, EURCHF, XAUEUR, #CVX and #MRK. I literallly have no trade in red at this moment. I experienced this only in March 2020.",3
2021-03-04 23:14:00+00:00,1367614332419399694,"Tickers with the most bearish news sentiment for 2021-03-04 as of 18:10:05 EST 
$FB $AMZN $SPLK $PLTR $DDD $MU $VLDR $GME $XOM $CVX $SPOT $EH $TSLA $WKHS $TWTR $OKTA $AMC $SPY https://t.co/FEdslgyH6G",0
2021-03-04 23:05:45+00:00,1367612254540206083,"BetterInvesting™ Magazine Chooses Lowe's Companies As ""Growth"" Stock and Chevron Corp. As ""Undervalued"" For April 2021 Issue $LOW $CVX https://t.co/67fd1hx7Yd",0
2021-03-04 23:05:03+00:00,1367612078001946627,"Closing chart: Energy stocks, ytd perform'
$OXY +72.7%
$XOM +44.8%
$EOG +41.1%
$SLB +31.5%
$CVX +25.5%
$PSX +22.1%
--
... monstrous gains, clearly helped via $WTIC $64s. The sector has an 'interesting' spring &amp; summer to come, and who doesn't love some market drama? @petenajarian https://t.co/lUVa5f3peh",9
2021-03-04 22:56:12+00:00,1367609854567845892,"📈My Portfolios 📈  
Top 2 Gainers and Top 3 Losers 03/04/2021: 
  
🟢 $T 📞
🟢 $CVX ⛽️
 
🔴 $TSLA 🚗
🔴 $BX 🏦
🔴 $SYY 🌽

Bloody day in the market today but lots stocks on sale.

Hope you took advantage!
 #stock #stockmarket #dividend #invest #rothira #portfolio https://t.co/3ndaJlB8J3",11
2021-03-04 22:50:44+00:00,1367608474935455749,"Tomorrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $CVX $GME",0
2021-03-04 22:21:41+00:00,1367601164691333123,@jimcramer Raised some cash by taking profits in $CVX,0
2021-03-05 23:46:55+00:00,1367985003645317125,Why Warren Buffett Can't Quit the Old Economy $CVX $VZ $KSU $JPM $SPY https://t.co/i2ianPl0gQ,3
2021-03-05 23:41:54+00:00,1367983742355042304,"@pdtaehyungjm95 Happy birthday yoongi~ 🎂🐱 I hope you be healthy and be happy! 💜😘
#HappyBirthdaySUGA #HAPPYSUGADAY #HappyBirthdayYoongi @BTS_twt",0
2021-03-05 23:40:25+00:00,1367983369468981251,"Good way to close out the week fellow traders!!!
$tsnpd
$uapc
$wdlf
$hpnn
$hcmc
$drnk
$buzz
$cbdl
$etfm
$gncp
$gtll
$ltnc
$cvx
$tchh
$vper
$vnue
$xom",8
2021-03-05 23:30:37+00:00,1367980900080754688,"🚨 1,505,649 shares of $CVX at 109USD [4.31%]
Bought Value: 164,115,741.00 USD 
➖➖➖➖➖➖➖➖➖➖
AVG VOL: 23,870,204.00
YTD VOL: 23,194,619.00
➖➖➖➖➖➖➖➖➖➖
WEIGHTED VOL: 107.97
YTD WEIGHTED VOL: 105.24
#NYSEArca #WallStreet #Stocks",0
