Date,Tweet ID,Text,Likes
2021-09-01 23:36:43+00:00,1433212254506426370,Venezuela crude output in key region plunges due to diluent shortage $CVX https://t.co/iJstTNPdv9,0
2021-09-01 23:11:11+00:00,1433205825661636613,@noahseidman Your helping Cap! Love the long term CVX/CRV play. 🍕,2
2021-09-01 22:35:43+00:00,1433196903383150594,"Nasdaq hits new record high, S&amp;P slumps and banks continue to weigh on Dow $COMP.IND $CAT $CVX $PVH $WPG https://t.co/8dGiWMkjfu",1
2021-09-01 22:19:57+00:00,1433192932589322242,Do you see what's happening? Do you want me to $SPELL it out for you? $CVX and $CRV. 🐸😂🚀,18
2021-09-01 22:18:56+00:00,1433192677432983553,"According to #DeFi Pulse rankings, Curve is #3 by TVL in all of defi, yet $CRV is not even in the Top 100 by market cap. 

Rank #111 currently, market cap of $918m

And 73% of the CRV circulating supply is locked as veCRV! 

$CVX still not listed on any big CEX! #ClownWorld🤡 https://t.co/Y9DaAx173G",40
2021-09-01 22:11:22+00:00,1433190774309416965,"On the upper end, the $CRV APY will be 58% at the next update for the $MIM pool!😮 

@MIM_Spell really showed how effective bribes can be at getting veCRV governors to respond🪄💰

Convex governors will collectively control 100m+ veCRV soon.... $CVX .... #BribeWars 🔥 #DeFi https://t.co/PD7k6qjxtO",21
2021-09-01 22:01:11+00:00,1433188211698831366,"$CVX 87.5P Exp:15-Oct-21 ↓  🔥 Total(Day): $46,410 
#SmartMoneyFlow 
charts: courtesy of finviz https://t.co/UJr6pMqS2B",0
2021-09-01 21:57:41+00:00,1433187331062779907,"@DividendNerd I have $CVX, $IBM, $ABBV",2
2021-09-01 21:49:39+00:00,1433185307248119809,"@PaikCapital Whatever $CRV you farm on Fantom, make sure to stake it on Convex to farm $CVX.
https://t.co/MPV4i6R4MC",15
2021-09-01 21:35:42+00:00,1433181798805041153,"cvx and sushi, I’ve held while everything muuned, plz reward",3
2021-09-02 23:57:25+00:00,1433579848958713865,@CredibleCrypto Any thoughts/updates on $cvx?,5
2021-09-02 23:45:53+00:00,1433576947385262088,@Batgirlx26x I feel ya. 💔 That’s why I’m gonna throw a B.B.R. = “Blasphemous Bitch Rave” for all the cool kids who don’t want a CVX remake. 🕺🏽 https://t.co/Sq3LRO962t,2
2021-09-02 23:38:06+00:00,1433574988536233991,"Best and worst performing Dow Jones stocks from today

Best:
1 Walgreens $WBA +3%
2 Chevron $CVX +2.1%
3 Caterpillar $CAT +1.8%
4 UnitedHealth $UNH +1.5%
5 Home Depot $HD +1.3%

Worst:
1 Visa $V -2.6%
2 Salesforce $CRM -1.6%
3 $AXP -1.5%
4 Disney $DIS -0.9%
5 Nike $NKE -0.5%",10
2021-09-02 23:16:00+00:00,1433569425773453316,@CredibleCrypto What about CVX Cred? Are you still feeling optimistic?,7
2021-09-02 23:12:11+00:00,1433568466456530945,"$USO
Interesting candle today. Was a clear sell going into it. It will be very interesting to see what happens with this, if it gets abandoned tomorrow. 
Good case for continuation downward. 
$SPY $DIA $XLE $XOP $XOM $CVX https://t.co/aLW3pgcOg1",1
2021-09-02 22:32:40+00:00,1433558523837702153,@965TDY I followed @965TDY and vote Louis (@Louis_Tomlinson ) for #ArtistoftheSummer cvx,0
2021-09-02 22:09:51+00:00,1433552779558236160,"@JoshTheMedic As much as I love CVX and the CONCEPT of a REmake for it, I don't trust what aspects Capcom would pick and choose.
CVX is fun because of how over the top it is, and my biggest fear is they'll dull the characters - w/o them to contrast the dark lore, we do not have  Code Veronica.",1
2021-09-02 22:03:05+00:00,1433551075873681409,"Moving on up: S&amp;P 500, Nasdaq notch record closes Thursday as jobless claims reach pandemic low. Chevron, ChargePoint, Walgreens among gainers. Las Vegas-based Switch rises 2.4 percent. https://t.co/IOrWTlscxV @cnbc #business #economy #stockmarket #LasVegas $CVX $CHPT $SWCH $WAG https://t.co/81m946ggFX",0
2021-09-02 21:37:15+00:00,1433544574060924930,$CVX I.V. in the ATM 03-Sep-21 Decreases -2.5% to 19.7. Options Imply a Move of ±1.0% with 1 Days to Exp https://t.co/BjR6bZEiPx,0
2021-09-02 21:00:38+00:00,1433535359229612034,"#TrendingTickers ( $DJI ):

$WBA : 51.78 (0.03 %)
$CVX : 97.71 (0.02 %)
$CAT : 211.78 (0.02 %)
$UNH : 423.71 (0.02 %)
$HD : 327.74 (0.01 %)

#trading #trending #stockstowatch",0
2021-09-03 23:58:15+00:00,1433942447135109123,"@CredibleCrypto Have 300$ in my wallet, so thought I will grab some $cvx , saw that the gas fee is 140$. I guess I'll stay poor",4
2021-09-03 23:46:29+00:00,1433939485218250753,@aanggggggggggg $cvx its approaching 8 bil tvl. 90 mil+ crv permenantly locked. 150mil mcap. no cex listing yet. cvx has the highest voting power on crv. whoever controls crv controls defi yields. best apy in all of defi compared to all competition.,3
2021-09-03 23:24:37+00:00,1433933981603430401,@CredibleCrypto How much do you think is a decent bag of $CVX,0
2021-09-03 23:18:57+00:00,1433932559021318144,"That's right, Convex is approaching $8b TVL📈, and $CVX still not listed on @binance or @CoinbasePro
or @Bitstamp or @krakenfx or @Gemini or 
@BitcoinComExch...... https://t.co/k7mpxopUNR",36
2021-09-03 23:17:34+00:00,1433932207559688192,"So on the $CVX (unowned) news, a little color and a wide band of expectations

https://t.co/e9voVtmmqb

30.3 MBOEpd production, 55% oil but with only 30,440 net acres. 

Article says sources say $1 to $2 B.",1
