Date,Tweet ID,Text,Likes
2022-04-01 23:59:32+00:00,1510044223957049346,@redactedcartel Ok so the majority of historic vlCVX return (UST and FRAX bribes that were paid through Votium) are going to decrease significantly. So $CVX price goes down? Any thoughts?,2
2022-04-01 23:58:43+00:00,1510044015424643075,@ItsAlwaysZonny Any smart people that have thoughts on what the effect on $CVX price will be? Seems to me majority of the vlCVX return (bribes that were paid through Votium) are going to decrease significantly. So $CVX price goes down?,1
2022-04-01 23:55:55+00:00,1510043313633697799,@apersiantrader @stablekwon Why stopped buying #btc ? $CVX $CRV 🔥🚀,1
2022-04-01 23:54:33+00:00,1510042969625219082,"Never jumped into $FXS but I did like it in the 17-19 range

Would’ve been a nice buy earning 20-30% yield in $CVX

Just too many assets worth buying, can’t be in them all

So be it right",5
2022-04-01 23:50:18+00:00,1510041896810430465,"This is the kind of thing that makes $CVX undervalued with $13B in TVL and complete control of $CRV pools

It’ll constantly be under buying pressure from protocols looking to use governance to their own benefit

Tbh I probably don’t own enough $CVX at a 1% position but so be it",1
2022-04-01 23:49:01+00:00,1510041576176865286,@steviethesizem1 @blknoiz06 FRAX is one of the biggest CVX holders tho,0
2022-04-01 23:42:43+00:00,1510039989551251460,@Ace_da_Book @terra_money @fraxfinance @MakerDAO This is good for crv and cvx? I honestly can’t tell. If other can’t compete does that mean total bribes go down,1
2022-04-01 23:42:39+00:00,1510039975357730818,"And here is a map of the Three Kingdom periods in @CurveFinance history 

If this pans out, Terra &amp; Frax &amp; Redacted would collectively own 41% of current CVX... 

This doesn't take into account future CVX emissions.... https://t.co/zYZOE3VlBx",10
2022-04-01 23:42:23+00:00,1510039904209838081,@stablekwon @fraxfinance @redactedcartel “We pretty much own all the Cvx” what a lie. The 3 of you together own less than 5% of CVX 😂,2
2022-04-01 23:38:34+00:00,1510038945823965185,"#CVXUSDT Bear Alert!

10X Volume
Price:      29.78
5-min %: -0.067%
Volume:  $277,143
 
#crypto #whale #btc #eth #CVX $CVX https://t.co/4rARaG3ICd",1
2022-04-02 23:59:45+00:00,1510406663479521282,"$CVX
✅  Increased 3.97% in 2.5 hour(s)
💵 Price - 34.21000000 USDT
⏱️ [2 Apr] - 23:59:45 UTC
#CVX #CVXUSDT #CryptoBOT",0
2022-04-02 23:59:33+00:00,1510406614553329664,"#CVXUSDT Bull Alert!

5X Volume
Price:      34.22
5-min %: 2.4%
Volume:  $151,474
 
#crypto #whale #btc #eth #CVX $CVX https://t.co/6hw8txvNUI",0
2022-04-02 23:57:57+00:00,1510406211153371141,@WartuII DCA’ing in $OHM using $CVX birbs. Started previous round and will continue.,0
2022-04-02 23:56:14+00:00,1510405777617408004,"Nice summary on 4pool. 

Basically Do is trying to usurp 3pool (curve’s deepest stable pool) and his plan to do so is by cornering—via partnerships—control of CRV + CVX governance, and thus control of emissions (and thus liquidity).",1
2022-04-02 23:54:32+00:00,1510405352055095300,@blknoiz06 $RDPX and $CVX look ready to explode,4
2022-04-02 23:52:06+00:00,1510404739111940096,"Let’s have a look at some hottest events during last week.

Which one is your favorite? https://t.co/c2oaB6AY2f
 
$SOL $RON $ENS $METIS $UNI $MATIC $STARS $AVAX $SBR $MOCHI $CVX $CRV $MC $BOBA $ZNN https://t.co/LJb9kzWZUZ",1
2022-04-02 23:51:26+00:00,1510404573210374146,"Let’s have a look at some hottest events during last week.

Which one is your favorite? https://t.co/c2oaB6AY2f
 
$SOL $RON $ENS $METIS $UNI $MATIC $STARS $AVAX $SBR $MOCHI $CVX $CRV $MC $BOBA $ZNN https://t.co/XwRPI3bUdq",1
2022-04-02 23:46:47+00:00,1510403400743202816,@ParaChainz @KenKaneki_Otaku @Tetranode @antiprosynth @ercwl you think buying cvx directly is the best play?,0
2022-04-02 23:46:25+00:00,1510403307801509888,@urbitverse FXS CVX BTRFLY,2
