Date,Tweet ID,Text,Likes
2022-06-01 23:54:39+00:00,1532148653023846400,$CVX ~All that you need to know' Shorts haven't covered a single share. https://t.co/oFvRlz8Bh7,0
2022-06-01 23:41:55+00:00,1532145450660204544,$cvx Top analyst price target today.https://t.co/9UUhB7Zzzn,0
2022-06-01 23:28:52+00:00,1532142163454304258,"Pro Tip: Always play some Doom 3D before entering the Pirex app 🕹️✅

$BTRFLY 🦋 $CVX https://t.co/ljEdKJioPz",14
2022-06-01 23:18:44+00:00,1532139614734934017,"$BRK.A $BRK.B $BRK OIL GAS ENERGY BOOM 
While Increasing Their Stake 316.21%
Second Largest Holder In $CVX Chevron
@petenajarian https://t.co/yPzCW2InOi",0
2022-06-01 23:10:09+00:00,1532137453163003905,"U.S.  Market Movers Wednesday
Stay informed: https://t.co/m9nDvKCNFo
Dow Stocks
#Dow $DJI #WallStreet 
$JPM $V $AAPL  $GS $AXP $DIS $MSFT $MCD $AXP $HD $NKE $BA $MSFT $CRM $CVX $CRM https://t.co/8bbcB8ZXrq",0
2022-06-01 22:57:01+00:00,1532134149343133697,""" And then they're gonna give you their schedule and then you could set the meeting from there $BSV $CVX $GRT $XEC $MKR #nft",1
2022-06-01 22:45:22+00:00,1532131217289650177,» Chevron (CVX) Venezuela Curbs Prolonged by the US Government https://t.co/HOC6CJdz3F,0
2022-06-01 22:40:01+00:00,1532129870829985795,"So, if you want to get people to train the right place, all you need to do is, have a plan #nyc $GE #strength $CVX #drive",0
2022-06-01 22:33:09+00:00,1532128140897574917,"$CVX Bullish Chevron
CVX Jun 10 2022 180 Call (Weekly) On Fire Vol: 2,761 w Open Interest of 1,665 https://t.co/qQcl1kCXp8",0
2022-06-01 22:20:39+00:00,1532124998927720448,"@Mister_G_2 Will be interesting to see if the NatSec conservatives here have a change of heart on CVX. In my discussions, they were wholly opposed, with major concerns on cost and mission.",2
2022-06-02 23:56:10+00:00,1532511422545948674,@HazoDDD We never getting CVX remake are we,1
2022-06-02 23:52:33+00:00,1532510511664730112,$CVX *Don't miss the next move in a few hours....https://t.co/sCHOCwZ3ks,0
2022-06-02 23:50:34+00:00,1532510013188898816,"@LeChristopherAG Same, I've been saying for a very long time they should have thought about making CVX first. RE4make could have waited a few more years.
I would have loved to have seen Claire return and seen a reimagining of Wesker's re-emergence.",1
2022-06-02 23:46:16+00:00,1532508929153871873,"Damn right homie.  We just want amazing printers just like you. 

#DSP. All we do is PRINT!  

Come join the community. 👇🏽

https://t.co/blb4COZBBK

$SPY $KOLD $CVX $XOM $XLE $AMZN $GOOGL $SHOP 🤫",3
2022-06-02 23:44:23+00:00,1532508457181618176,"@CentreForEvil CVX already needed a remake first so they should do it after 4 and then 0 and a modern re1 remake after all these ,years will have passed and maybe then re5 could happen",5
2022-06-02 23:43:24+00:00,1532508209583472641,"despite that, its still not very accessible for new players to the series. especially ones coming from games like dbd or re2r. its movement is clunky and its visuals can be improved. cvx also just didnt have the same impact as re4 (not to say its not a great game) but from",0
2022-06-02 23:43:24+00:00,1532508208056631307,"while i understand everyone who says re4 doesnt NEED a remake, it makes the most sense for capcom to release a remake for re4. the only other resident evil games that need a remake are cvx and MAYBE some minor releases like outbreak. re4 holds up incredibly well for its time but",0
2022-06-02 23:32:15+00:00,1532505404235718657,@TheRealRichLion @unknown_cvx @Mista_Mdee Na wetin you no wan dey see be that e choke 🤣🤣🤣🤣🤣🤣 thank God you reply e pain am 🤣🤣🤣,0
2022-06-02 23:29:53+00:00,1532504808007008260,"@onlyonechecking @unknown_cvx @Mista_Mdee You don comment two times lol 
Rest",3
2022-06-02 23:28:16+00:00,1532504400362897408,"Okay now that I’ve had time to process this, how hyped are we all for #ResidentEvil4remake ? 
I’ve always said that I’d probably like the remake more than the OG as I don’t have a big attachment to the game. 
So with what we saw I can say that I AM SO HYPED!
Wish it was CVX tho",9
2022-06-03 23:47:36+00:00,1532871653834866689,Cramer's lightning round: I like Lam Research over Taiwan Semiconductor $VZ $OXY $CVX $MASI $JNJ https://t.co/BlpPHmNXFr,0
2022-06-03 23:43:26+00:00,1532870605657235456,"@AestheticGamer1 i would like dino crisis ,haunting ground and RE cvx remakes",1
2022-06-03 23:36:04+00:00,1532868752995495939,"Chevron Corporation's quarterly revenue growth rate YoY of 68.30% ranked 628 out of 5716 companies in our database. 

https://t.co/AVY3povb19 $CVX

🚀🚀🚀🚀🚀 https://t.co/zcgT9kOpFu",0
2022-06-03 23:09:31+00:00,1532862071485898754,@WrestlingBios @MattMcMuscles Justice for CVX!,2
2022-06-03 23:04:04+00:00,1532860699789398018,"$CVX back in for a trade 175
Checkback to breakout and in up channel https://t.co/QdmhIPuENk",0
2022-06-03 23:03:59+00:00,1532860677320220672,"🚨 📉 Lowest 6 periods #RSI now:
$CVX ➡️ 22.687
$SCRT ➡️ 26.352
$VGX ➡️ 26.683
$RIF ➡️ 26.799
$KDA ➡️ 28.035
03/06/2022 @ 11pm UTC
Follow for updates every hour
#cryptocurrencies #trading #cryptotrading #tradingtips",0
2022-06-03 23:01:44+00:00,1532860110359318528,"(5/6) a RE5 Remake &amp; a Code Veronica Remake are inevitable, but that doesn't specifically mean in the near future. Just be respectful, get Code Veronica Remake trending &amp; let it be consistant (&amp; not obnoxious) if you was a CVX Remake.

RE5 is a bit trickier. I don't actually",110
2022-06-03 23:00:44+00:00,1532859860076728320,@Fablex82 @blaccmajek The background laugh lasan 😹😹😹,1
2022-06-03 22:41:51+00:00,1532855109490819075,"$CVX @ 177.60 (+0.91%) : No new refineries likely ever built again in the U.S., Chevron CEO warns  https://t.co/cphRurkVZA https://t.co/3e7YoFgjXj",0
2022-06-03 22:37:47+00:00,1532854083480342528,"@ChocolateMastr CRV, CVX, FXS, BTFLY, SILO, AAVE, XMR",0
2022-06-04 23:56:10+00:00,1533236197505613827,"When I tweeted this thread back in November, I realised that Twitter is all about clickbait. 👇👇

We kept saying the market will hit a major rotation into energy but #fintwit was looking for that 0DTE trade set up to set them free 🤦‍♂️

$OXY $XOM $CVX $DVN $GUSH #energytwitter https://t.co/7vuwYk9BLI",5
2022-06-04 23:35:02+00:00,1533230879371210752,Funds buying more: $BB $ASML $SNDL $CVX $ROIC $PTLO $IJJ $WCC $ANEW $PLUS https://t.co/yGZnFiAeCt,0
2022-06-04 23:30:13+00:00,1533229667557298176,"Biggest movement metric(up or down) in Top 100, last (7 Days) 

$waves: 22.4
$bit: 15.2
$luna: 10.9
$snx: 9.4
$gmt: 9.2
$icp: 9.2
$hnt: 9.2
$axs: 8.9
$sol: 8.9
$cvx: 8.9

 Made with #python &amp; #coingecko API",0
2022-06-04 23:28:34+00:00,1533229252799213568,@MattTheMarvel CvX every time a game gets remade https://t.co/CWeaRwH1HD,2
2022-06-04 23:27:17+00:00,1533228931708354560,Sorry CvX fans but I had to. #ResidentEvil #REBHFun #ResidentEvil4Remake https://t.co/bHPKUstvxV,111
2022-06-04 23:20:19+00:00,1533227174404280320,"🚨 Signal Alert 🚨 #Bybit Futures: #CVX ($CVXUSDT) | Side: Short 🔻, Signal Strength: 54%, Entry price: $8.49, TP: $7.55, SL: $8.70, Volatility: 0.20% | 👁️  More: https://t.co/VQCIlLg4nu https://t.co/rodnfwmJeC",0
2022-06-04 23:12:32+00:00,1533225218084421640,$cvx $xom $clr $eog $oxy keep contracting supply with all the helicopter money going through the system demand is too strong.  Bust of all time incoming,0
2022-06-04 22:50:28+00:00,1533219664687509504,@petenajarian It's dividend season $XOM $CVX $BP,4
2022-06-04 22:42:03+00:00,1533217547709042689,Re cvx remake with village chris de-aged 20 + years younger 🤔,0
2022-06-04 22:18:53+00:00,1533211715139035136,"@milesdeutscher @matthewbarby How can you omit $CVX?

Current p/e is 3",0
2022-06-05 23:55:58+00:00,1533598534091476992,@Adam90232223 @CristianoXtra_ What’s stopping you from buying 🤷‍♂️,38
2022-06-05 23:52:55+00:00,1533597767548882944,"$CVX Very Bullish Oil Gas Energy 
$CVX $OXY $XOM $PSX $COP $SLB $MRO $RIG $KMI",0
2022-06-05 23:37:00+00:00,1533593760902221824,$USO $CVX #energystocks @saxena_puru https://t.co/zkjJeVJLF7,0
2022-06-05 23:32:57+00:00,1533592742378491909,"Oil is running energy is running and probably will for the rest of the year. Watch XLE, GUSH, XOM, CVX, OXY, OIH, watch the video by Chevron CEO https://t.co/B7hpRv7KaF. Also Saudi raises prices as China reopens",15
2022-06-05 23:30:14+00:00,1533592060200108032,"Biggest movement metric(up or down) in Top 100, last (7 Days) 

$bit: 16.0
$luna: 14.3
$gmt: 10.8
$cvx: 9.5
$evmos: 9.4
$snx: 9.1
$waves: 9.0
$sol: 9.0
$ar: 8.9
$icp: 8.5

 Made with #python &amp; #coingecko API",1
2022-06-05 22:59:12+00:00,1533584249739157504,$CVX needs shorted into the ground. https://t.co/WSq5XublQ5,1
2022-06-05 22:38:58+00:00,1533579157925335040,"Visa Trip Authorization Declined Very Bullish Oil Gas Energy 
$CVX $OXY $XOM $PSX $COP $SLB $MRO $RIG $KMI @petenajarian",0
2022-06-05 22:37:52+00:00,1533578881562775552,Sam: We technically never bought CVX directly with FXS actually. All the CVX is predominately earned from AMOs.,2
2022-06-05 22:37:52+00:00,1533578880531013632,Anon: Thank you! Im sure there are some CVX purchases that will be big too,2
2022-06-05 22:35:26+00:00,1533578270188244992,"Large cap stocks above both their 50 and 200 day moving averages:

$XOM
$MA
$CVX
$LLY
$MRK
$PM
$COP
$AMGN
$IBM
$AMAT
$CAT",5
2022-06-06 23:53:27+00:00,1533960290093735936,$BAC $M $LOW $CVX $INTC $MRK $CERN $NEL $NVO #Dividends https://t.co/5l4z31397b,1
2022-06-06 23:53:19+00:00,1533960255201083392,🚨 This is bullish divergence to the market 😂. $SPY $QQQ $XLE $OXY $XOM $CVX https://t.co/el7C2QBiJ8,191
2022-06-06 23:52:41+00:00,1533960098950918151,@unusual_whales Just shorted 500 shares of $CVX to get in on this sweet sweet alpha.,1
2022-06-06 23:46:45+00:00,1533958602511331328,"@LWinthorpe Cramer will stampede the Robin Hood dumb money into the usual suspects in the oil patch ... $XOM and $CVX, then the hedgies will pull the rug",0
2022-06-06 23:38:00+00:00,1533956403613900800,Funds increasing positions: $MSFT +2365 $CVX +1466 $SHO +137 $GRWG +98 $ASX +132 $BIRD +95 $CCI +56 See more data: https://t.co/yGZnFiRQ13,0
2022-06-06 23:36:38+00:00,1533956059580227584,"@Sisslethecat I'm starting to think it's why CVX remake isn't happening yet.
Establishing the RE Engine versions of Chris and Wesker as well as retelling the RE1 event under that new direction is probably necessary for them first.",0
2022-06-06 23:33:28+00:00,1533955263128125440,$CVX looks like it wants higher https://t.co/WsCiWkZwNE,2
2022-06-06 23:30:13+00:00,1533954444605390849,"Biggest movement metric(up or down) in Top 100, last (7 Days) 

$bit: 13.6
$luna: 12.3
$icp: 8.9
$gmt: 7.8
$cvx: 7.8
$hnt: 7.5
$ar: 7.4
$snx: 7.2
$sol: 6.8
$waves: 6.7

 Made with #python &amp; #coingecko API",0
2022-06-06 23:30:02+00:00,1533954397868269568,"⬇️ Top losers of the last hour (Out of Top 100) 📉

🔴 #KAVA $2.6140 📉 -1.29628049% 
🔴 #XEC $0.0001 📉 -1.21914226% 
🔴 #CVX $8.3607 📉 -1.05844101% 
🔴 #XEM $0.0530 📉 -0.99922155% 
🔴 #MINA $0.8727 📉 -0.95253847%

Trade #crypto on FTX https://t.co/mYiDBXeBmw",0
2022-06-06 23:29:15+00:00,1533954200870191104,"Who's gonna be the one making it simple for new users to understand how to use the curve and convex ecosystem tools and benefits?

A simple thread on how to perform actions on these protocols, the flow order and such will really be helpful for many imo

$CRV $CVX $uCVX",3
