Date,Tweet ID,Text,Likes
2021-08-01 22:41:48+00:00,1421964410013294593,@degen_zen @BowTiedHarambe Yes! So you get your CRV and CVX as rewards. I would wait to stake your rewards until you get about 2x the gas fees. You can see the gas fees when you go to claim and have the option to restake and convert. It will tell you how much prices are when you go to approve,2
2021-08-01 22:35:59+00:00,1421962945211342863,"@oilmantexas1 How about 'None of the above""?  Not that I think that, but I find that there are very often buyers who emerge from outside the obvious group.  In this case, given the size of the deal, it would likely have to be 2 or more buyers joining together if it is not COP/CVX/DVN/PXD",2
2021-08-01 22:07:17+00:00,1421955720350740481,"@MuyBueno718 Green I made money and red I did not. DNP is did not play

$DIS 🟢
$CHWY 🟢
$WBA 🔴
$QCOM 🟢
$IBM 🔴
$AMD 🟢
$TTWO DNP
$COIN $MARA $RIOT $ANY DNP 
$SNAP 🟢
$XOM $CVX DNP
$AMC DNP",1
2021-08-01 21:39:07+00:00,1421948634971652099,"@ChainLinkGod Sir, you have the same problem at convex? Hadnt checked for a couple days and this is the first time i see this. Never claimed any cvx https://t.co/WN9w0FmP8F",0
2021-08-01 21:32:14+00:00,1421946901595836428,"@TRSTNGLRD @unusual_whales @YourBoyMilt $SPACE $UAA shoutout to J2t UW and mater

$UVXY because I expect the $VIX to do what it does best

$KREF puts 30-90 day because bubble

$PGE $XOM $EOG $DVN $CVX $BP $PSX  $MPC $OXY $CHK  unusual Darkpool prints and volume last 10 days. They take weeks to fill all orders",2
2021-08-01 21:03:46+00:00,1421939738836029440,@BowTiedSeaTurtl @BowTiedHarambe Thank you for this explanation. Does it help to stake CRV and/or CVX alongside your LINK deposit?,0
2021-08-01 20:48:47+00:00,1421935965510291457,"$QI likely to be one of the biggest benefactors of the incoming alt season. Sitting at 16M market cap.

Other projects I really like:

$OHM, $CRV, $CVX for income
$TOKE - Genesis sale, Liquidity Reactor (AMM booster)
$PILOT - $UNI v3 optimizer with built-in treasury value",8
2021-08-01 20:23:00+00:00,1421929478847139847,"@REcountdown CVX for $5
OG RE2 for $4
OG RE3 and Village for $6

Panhandle for 2 more dollars and finesse a copy of Deadly Silence. RIP Outbreak File 2, I will miss you.",3
2021-08-01 19:47:58+00:00,1421920661270839316,"@ChainLinkGod Followers not pumping your bags, CVX hasn't moved since the tweet 😂",0
2021-08-01 19:42:45+00:00,1421919347790995457,"Someday, I hope to see protocols like @CurveFinance @ConvexFinance @compoundfinance @AaveAave  @SushiSwap  buy @OlympusDAO or $sOHM ($OHM) for treasury to pay for rewards on their pools to slow/cease dilution of their own native token supply.

$CRV $CVX $SUSHI $XSUSHI $COMP $AAVE",2
2021-08-02 23:15:09+00:00,1422335187866722314,NCLA Asks Supreme Court to Decide Three Chevron $CVX Deference Questions ATF’s Bump Stock Ban Poses https://t.co/6jtYAwfIcx #StockMarket https://t.co/VKLsvds9Ny,0
2021-08-02 23:00:04+00:00,1422331394311733258,"Notable activity on social media in the past week

$ATVI - Down
$DISCB - Down
$ENB - Down
$NWSA - Down
$NWS - Down
$PCG - Down
$CVX - Down
$TEL - Up
$GS - Down
$CAKE - Up",0
2021-08-02 22:42:46+00:00,1422327037767807013,Added $rblx $usoi $uwmc and $cvx after selling $aiv .,0
2021-08-02 22:21:24+00:00,1422321662259720215,"welcome to the discord group ❤️🙏

$SPY $QQQ $ATH $CCL $CMG $INTC $MSFY $BA $IMO $YOLO $CHK $NVDA $TSLA $NDX $DIA $AAPL $BABA $NFLX $ROKU $BAC $COST $MCD $WMT $FB $VIX  $VET $AMD $INTC $JNJ $MGM $SBUX $V $NFL $CVX $COST $MIST $AMZN $INUV https://t.co/DTQoxI9ETI",0
2021-08-02 22:14:41+00:00,1422319970403315723,"$FB $LOVE $WORK $AAL $AMD $MNTA $GLD $TWR $SLV $XOM $WMT $CCL $HD $TSLA $XLE $SPY $IWM $ES $WPX $BA $SPG $MCD $MFA $HTZ $AAPL $CHWY $QQQ $C $ES $AMC $DIS $ZNGA $ZM $PLNT $MGM $CVX $AMZN $SNAP 

Alerts🔥

Update🔥

Watchlist, Chart

CHATROOM 👇
Welcome https://t.co/ERReCc8Pgh",0
2021-08-02 21:30:08+00:00,1422308760257769481,"Stock: $CVX - Chevron Corporation
*** NEWS ***
PreMarket Prep Stock Of The Day: Chevron - Benzinga - Benzinga
https://t.co/1BJWCnqhHA
Try now the Best Pivot Point Calculator!! https://t.co/QAggKu4VvG
#tradingview
#stocks
#stockstowatch https://t.co/8nJk4BOIZN",0
2021-08-02 21:17:12+00:00,1422305506748600320,"Alerted live in chat. Don't forget to take profits 

$NKLA $AZN $GSPC $IXIC $DJI $CYDY $DOGE $JE $BTC
$MNST $BLI $NTNX $ISRG $RUT $VYST $GHC $GRWG $OPK $COST $NKLAW $NLST $TAAS $LINK $MO $XRP $TMO $MMM $DECN $BB $BABA $SNAP $SPY $CVX https://t.co/m3sCMjhvAJ",0
2021-08-02 21:00:28+00:00,1422301293775818753,"Large Print $CVX Size: 421753 Price: 101.63 Time: 1700 Amount: $42,862,757.39 - Delayed - For real time prints subscribe to https://t.co/JAyMXmVbNy 
Runners: https://t.co/VC1LdPHaJR
Losers: https://t.co/9MWV4THfhQ
Gappers: https://t.co/bHQKF1W40n",0
2021-08-02 20:58:35+00:00,1422300822478671880,"@TurboTime @Forklift5909 

Yeah QP, $TOT and $CVX just bought in right next to where $CGXEF is drilling.  Loads of potential.",0
2021-08-02 20:51:36+00:00,1422299065618898944,"Shorted some airlines &amp; oil stocks into today’s close. With mask mandates back and vaxxed people I know testing +, these stocks could drop as delta worries rise. Also OPEC+ increased future oil production levels so if demand dips oil prices could fall. $JBLU $AAL $XOM $CVX",4
2021-08-03 22:31:31+00:00,1422686594721476610,"Locked CVX (16 weeks) will still earn cvxCRV rewards @ 5% + 1% boost due to locking✅

Depending on how many $CVX is locked, that 1% boost could be substantial in terms of APR%.

Limits placed on gauges (20%) to avoid one pool hogging all of Convex's vote-locked $CRV (veCRV)🧠",33
