Date,Tweet ID,Text,Likes
2022-09-01 23:52:58+00:00,1565487913965592576,@dvrkmode_ @_Boyluke Ohh I just finished doing that 11secs ago😌,0
2022-09-01 23:51:54+00:00,1565487646029545474,@CharMayCry So CVX,3
2022-09-01 23:51:26+00:00,1565487525392977920,@LakeLewis5 @AKChrismarlo @GucciStarboi Anonymous 🙌🏿😂,0
2022-09-01 23:39:48+00:00,1565484597755973643,@unknown_cvx @AKChrismarlo @GucciStarboi Check my profile I no dey post myself talkless of all this sending a pic of someone's room 😒,0
2022-09-01 23:31:40+00:00,1565482552768532481,"#30mCandlesTA4Crypto | 🚨 📈 Highest 14 periods #MFI now:

$GNO ➡️ 98.748
$FUN ➡️ 95.071
$MFT ➡️ 94.675
$CVX ➡️ 94.115
$AKRO ➡️ 92.766

01/09/2022 @ 11:31pm UTC
Follow for regular updates
#cryptotrading #crypto #cryptomarket",0
2022-09-01 23:25:19+00:00,1565480955741032449,"@JonComms @CapcomUSA_ Add in RE Survivor, RE CVX, Dead Aim, Outbreak 1+2 with online support.",2
2022-09-01 23:24:43+00:00,1565480802418245633,"U.S.  Market Movers Thursday
Stay informed: https://t.co/m9nDvKkErg

Dow Stocks
#Dow $DJI #WallStreet 
$JPM $V $AAPL  $GS $AXP $DIS $MSFT 
$MCD $AXP $HD $NKE $BA $MSFT $WMT
$CRM $CVX $CRM $CAT $UNH $DIS $CVX
$WBA $CRM $DOW $TRV $KO  $DOW $PG https://t.co/DknPO7EWFB",0
2022-09-01 23:23:57+00:00,1565480611640385536,"My 10 Strongest Stocks Action Summary: Thu 9/1/22:

  $SNOW:Long/Add
  $OXY:Long/Add
  $XOM:Long/Add
  $BABA:Long/Hold
  $CVX:Long/Add
  $WMT:Out/Short
  $JNJ:Out/Short
  $KO:Out/Short
  $CSCO:Out/Short
  $COST:Out/Short",2
2022-09-01 23:20:02+00:00,1565479625459142656,"Top 18 Trending Searches on market 

🟡🔵⚪️https://t.co/5gPN3FxSvj

$TSLA $MINA $SHIB $AAPL $BNB $BTC $QUICK $ADA $ETH $QQQ $LPT $SFUND $NFY $FB $CVX $ENS https://t.co/CyWA75lX3s",0
2022-09-01 23:05:00+00:00,1565475842549055489,"✅ $CVX: ""Chevron"" mentioned during ClearSign Combustion Corp earnings event https://t.co/pfgE9mkSW3",0
2022-09-02 23:50:55+00:00,1565849786598805504,"👍Top coins of the last hour👍 

🥇 $ATOM $12.65952 📈 2.06412314% 
🥈 $LDO $2.18202 📈 1.75139608% 
🥉 $CVX $5.28222 📈 1.23678637% 
⚪ $FIL $5.81082 📈 0.79129482% 
⚪ $YFI $10101.66768 📈 0.7303951% 

👉 Automate your trading with UpBots https://t.co/D6RttVXa0R",0
2022-09-02 23:34:50+00:00,1565845736398495744,$CVX Awaiting  Buy Signal based off 8 signals on the 15-min chart. Free trial at https://t.co/XPt98Ai7Qt https://t.co/T9CwbVRmzK,0
2022-09-02 23:31:48+00:00,1565844972267610113,"#30mCandlesTA4Crypto | 🚨 📈 Strongest #MACD buy signals now:

$REI ➡️ 0.08%
$CVX ➡️ 0.076%
$NBT ➡️ 0.052%
$POLS ➡️ 0.048%
$DUSK ➡️ 0.03%

MACD crossed above signal
02/09/2022 @ 11:31pm UTC
#cryptocurrencies #trading #cryptotrading #tradingtips",0
2022-09-02 23:30:06+00:00,1565844545484587010,"🔝 Top gainers of the last hour (Out of Top 100) 📈

🥇 #LDO $2.1787 📈 2.04897368% 
🥈 #CVX $5.2810 📈 1.87095336% 
🥉 #YFI $10114.6346 📈 1.18759838% 
4️⃣  #ATOM $12.5742 📈 1.06923052% 
5️⃣  #XMR $153.0941 📈 0.95450175%

Trade #crypto on Binance https://t.co/YF3WzpbYc1",0
2022-09-02 23:25:09+00:00,1565843298715041798,$ABBV $CVX NEW ARTICLE : Stock picks for a tough month https://t.co/Opddv6ol91 Get all the latest $ABBV related news here : https://t.co/QFefYxn1ad https://t.co/xowkmhz8hg,0
2022-09-02 23:20:58+00:00,1565842247337254912,"My 10 Strongest Stocks Action Summary: Fri 9/2/22:

  $SNOW:Long/Add
  $OXY:Long/Buy
  $XOM:Long/Buy
  $BABA:Long/Hold
  $CVX:Long/Buy
  $JNJ:Out/Short
  $WMT:Out/Short
  $ABBV:Out/Short
  $UNH:Out/Short
  $WFC:Out/Short",0
2022-09-02 23:12:21+00:00,1565840079448207360,"In 2017 many could only dream of news such as this. Now, no one bats an eyelid. Projects like @Algorand is quietly taking over the space.

$btc $algo $sol $eth $ada $xrp $link $bnb $crv $cvx $htr $qnt $vet $fet $uni $snx $aave $luna",1
2022-09-02 23:07:29+00:00,1565838856741691392,@unknown_cvx @Iamdarlinton21 @JoyisBackAgain Lolzzzz 😁 oh that was a mistake there can't *,0
2022-09-02 23:02:10+00:00,1565837518213419008,"#30mCandlesTA4Crypto | 🚨 📈 Biggest winners this last candle:

$CVX ➡️ 2.12%
$WNXM ➡️ 1.88%
$SANTOS ➡️ 1.81%
$PORTO ➡️ 1.75%
$LDO ➡️ 1.12%

02/09/2022 @ 11:01pm UTC
Follow for regular updates
#cryptotrading #crypto #cryptomarket",0
2022-09-02 23:00:23+00:00,1565837067162046464,"📈 Biggest Gainers (1 hr) 📈
EOS $EOS 2.47% 🔥
Convex Finance $CVX 1.76% 🔥
Optimism $OP 1.19% 🔥
ABBC Coin $ABBC 0.90% 
Monero $XMR 0.76%",0
2022-09-03 23:59:34+00:00,1566214348221329408,#Hedge_Funds #News #Chevron_Corporation_NYSE_CVX_ 5 Best Dividend Stocks to Buy Now https://t.co/w8AlIeTZeg https://t.co/FAC70HioHi https://t.co/ZJ9h7nJBDs,0
2022-09-03 23:54:40+00:00,1566213116568162306,"$cvx   $49,000 a day keeps the 9 to 5 away; For a limited time, we are opening our trading chat-room to the public....&gt; ~
https://t.co/jRE4P5IZC6",0
2022-09-03 23:07:09+00:00,1566201160167481345,"💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰💰Congrats to all Team members for making huge gains with Trade Ideas $CVX #CVX 

https://t.co/rEobNg7QQw",0
2022-09-03 23:06:41+00:00,1566201042601140226,@kmets_ @iamllanero Isn’t the vast majority of locked cvx apr from bribes rather than emitted convex?,6
2022-09-03 22:36:25+00:00,1566193426260889600,"@ImKatastrophe Someday, I’ll A-rank CVX.
Someday.",1
2022-09-03 22:27:51+00:00,1566191267037454336,@itzbasito A man Called god&gt;&gt;&gt;&gt;,0
2022-09-03 22:24:39+00:00,1566190461902934017,@ImKatastrophe I didn't know that cover exists for CVX,2
